img,id,length
img_5,692,3.79030604
img_201,834,3.83458501
img_192,627,3.94514739
img_375,367,4.27734728
img_571,210,3.83106116
img_421,271,4.208921
img_341,33,3.37218111
img_233,130,4.47647238
img_19,440,3.95770214
img_33,953,3.8579496
img_538,269,3.9044006
img_6,516,3.87563322
img_472,518,3.70126062
img_77,178,4.21239612
img_385,685,3.739143
img_203,89,3.91308799
img_1,30,3.95825939
img_517,140,4.02884714
img_255,390,3.71415392
img_20,238,3.69973444
img_191,1857,3.44642741
img_378,116,3.76659027
img_331,450,3.6506715
img_192,736,4.03815776
img_112,365,3.67779997
img_492,600,3.95382702
img_31,194,4.55583533
img_201,769,3.78957619
img_428,161,3.86225278
img_47,491,3.44580245
img_154,627,4.05958529
img_296,168,3.54973859
img_543,16,3.98787978
img_262,163,3.62748327
img_499,205,3.68439675
img_192,889,3.99341217
img_26,714,3.29008749
img_572,228,4.76719957
img_6,521,4.57682406
img_280,267,4.12780863
img_108,322,3.62147783
img_254,457,3.83449686
img_252,238,3.96564807
img_515,43,4.29126276
img_188,222,3.80193403
img_36,80,4.05633305
img_39,102,3.78895932
img_565,703,3.66032871
img_108,227,4.07527245
img_191,309,3.51927449
img_307,52,3.66784468
img_44,383,3.57890776
img_565,179,3.76492048
img_78,894,3.56632143
img_184,22,3.82649591
img_17,253,3.87015075
img_341,246,3.41114122
img_78,407,3.78083324
img_201,1223,3.7287857
img_14,118,4.03156159
img_573,459,3.41787312
img_50,16,3.84427335
img_229,199,3.3956034
img_33,707,3.97152888
img_19,422,3.79436811
img_32,26,4.28256501
img_272,447,4.18674437
img_129,661,3.63151133
img_338,907,3.64403343
img_26,488,3.46538181
img_246,204,4.12051868
img_203,165,3.90247731
img_47,576,3.48510906
img_131,299,3.69451398
img_57,372,3.90408135
img_19,535,3.59282458
img_52,118,4.0195882
img_153,30,3.93598447
img_421,175,3.70627163
img_486,331,4.04069222
img_338,1091,3.07331962
img_221,1003,3.56186417
img_196,1549,3.56356065
img_62,116,3.79043939
img_20,710,3.53187184
img_103,109,3.85608733
img_539,247,3.7738346
img_523,783,4.01739686
img_303,527,3.52753431
img_197,80,3.79686635
img_78,828,3.70364241
img_513,210,4.01654857
img_264,8,3.8075756
img_273,204,3.93520715
img_396,563,3.70977306
img_107,366,3.55385619
img_280,732,3.63514593
img_209,65,3.90037028
img_523,61,3.92562675
img_126,312,3.58582949
img_28,1035,4.01874844
img_490,41,4.40821345
img_128,286,3.78969357
img_28,121,3.77754
img_292,255,3.90995834
img_283,432,3.66873297
img_194,500,3.9251115
img_520,109,3.76922307
img_152,348,4.01205434
img_134,487,2.81318017
img_211,193,4.08511482
img_151,678,3.43634264
img_255,524,3.99124807
img_33,851,3.87526707
img_154,1023,3.92555266
img_39,114,3.8096484
img_72,89,4.40132985
img_494,93,3.88181562
img_496,851,3.32891913
img_53,27,4.19351211
img_563,344,3.38064084
img_564,486,3.50762444
img_28,119,4.23061496
img_486,121,4.09593856
img_64,35,3.70241601
img_47,620,3.53825899
img_72,500,4.25920834
img_131,282,3.30647401
img_368,32,4.0985927
img_426,105,4.2134279
img_41,241,3.91210612
img_286,592,3.48785365
img_320,125,3.72216886
img_379,317,3.50700639
img_269,32,3.98490016
img_315,282,3.65922782
img_172,187,3.79040621
img_197,212,3.76053379
img_73,545,3.62610068
img_17,525,3.99431771
img_37,33,3.72082925
img_45,457,3.58614442
img_26,664,3.66215972
img_24,644,3.57549681
img_339,26,4.74806108
img_68,78,3.67390729
img_487,255,3.53556298
img_301,1356,3.84068324
img_20,137,3.5166465
img_301,627,3.84101001
img_50,492,3.56780687
img_304,739,4.00518678
img_12,310,3.8724663
img_380,66,3.68857768
img_28,1430,3.75400999
img_266,261,3.08892064
img_40,29,4.10638102
img_200,1029,3.68584587
img_48,627,3.44960487
img_217,51,3.66142694
img_92,204,4.28440686
img_317,212,3.37387819
img_152,116,3.64352577
img_106,409,3.41751909
img_122,393,3.74590003
img_251,136,3.42575918
img_421,19,3.46611325
img_492,659,3.96298667
img_326,573,4.00149735
img_462,500,4.05432813
img_301,551,4.12523381
img_213,285,3.69477954
img_60,352,3.82053936
img_210,49,4.1799177
img_515,343,4.08654738
img_202,14,4.30309328
img_192,726,4.11871522
img_271,947,3.74921466
img_192,260,4.16950949
img_282,944,4.18883841
img_571,151,3.76123574
img_271,429,3.82887076
img_209,135,4.33289694
img_5,22,3.30493184
img_200,1771,3.82550069
img_200,1118,3.54100422
img_301,1199,3.88225609
img_304,71,4.0236751
img_23,512,3.83032009
img_18,5,4.40459713
img_192,292,4.20129128
img_493,366,3.3621169
img_463,66,3.9677603
img_281,359,3.79961737
img_13,248,4.33584727
img_255,318,3.37309184
img_381,150,3.00965235
img_233,284,4.0041613
img_72,268,3.87043074
img_201,175,4.04318965
img_46,736,3.38958818
img_257,208,3.72073423
img_154,828,3.95937479
img_71,367,3.87961913
img_571,127,3.80750801
img_73,13,4.13154067
img_191,608,3.42879713
img_494,168,3.82466991
img_302,21,4.52267926
img_490,252,3.99467731
img_191,1743,3.69208225
img_195,584,3.60039022
img_199,55,3.93523922
img_434,282,3.9667127
img_140,700,3.26985482
img_122,42,3.78420206
img_303,573,3.84127274
img_366,552,3.86639699
img_194,332,4.20870744
img_284,9,4.15362822
img_129,121,3.67355548
img_492,452,3.99154064
img_124,327,3.89605842
img_277,126,4.49142069
img_392,314,3.78267497
img_312,199,3.60031769
img_228,340,3.47693046
img_333,33,3.546795
img_16,233,3.61041314
img_14,725,3.80674953
img_384,135,3.70395114
img_461,33,4.26472328
img_491,553,4.19721285
img_424,7,4.16261318
img_196,249,3.73298734
img_16,348,3.88955111
img_196,1034,3.42696512
img_281,497,3.84002404
img_13,740,3.90905936
img_205,458,4.09158499
img_574,218,3.85383248
img_91,5,3.74605028
img_78,2114,3.55786703
img_207,58,3.45986971
img_128,38,4.20429099
img_40,387,3.86747304
img_119,566,3.39434265
img_122,13,3.65176994
img_540,164,3.80451932
img_33,360,4.27050973
img_493,246,3.67495938
img_498,338,3.42668678
img_15,498,3.66284515
img_194,1219,3.85925431
img_262,223,3.54550763
img_282,1252,3.82127696
img_214,19,4.17552547
img_496,209,4.20775346
img_77,385,3.96823409
img_194,441,4.12776214
img_61,689,3.60091474
img_112,117,3.58480293
img_226,858,3.78156334
img_2,421,4.44662276
img_44,296,3.48752146
img_138,179,3.76181768
img_259,358,3.69584246
img_565,1014,3.82460454
img_200,1697,3.58873546
img_106,216,3.69314641
img_110,187,3.80202791
img_103,191,3.4368062
img_490,99,4.20987042
img_499,246,3.78243006
img_40,441,3.89786562
img_327,168,4.05177403
img_132,11,4.07632123
img_11,555,3.87861469
img_536,323,3.88126459
img_21,700,3.47340601
img_395,32,4.12024987
img_315,185,3.57289492
img_386,503,3.19508295
img_33,44,4.29183146
img_111,1543,3.383482
img_304,183,4.14290484
img_396,275,3.91617435
img_117,65,3.90241643
img_239,85,3.16614496
img_341,376,3.36387074
img_241,123,4.02676789
img_535,111,3.20934328
img_13,119,4.10918357
img_72,80,4.05621601
img_335,136,3.68877235
img_59,32,3.93263834
img_284,452,4.03861359
img_499,530,3.5299222
img_5,132,4.04096358
img_378,34,3.94011036
img_226,554,3.40863986
img_128,106,3.61165106
img_129,276,3.57617489
img_92,1218,3.66657632
img_127,161,3.68025029
img_394,158,3.91929735
img_519,90,3.91001476
img_212,173,3.73876329
img_37,167,3.46467425
img_379,382,3.58137772
img_364,224,4.07632789
img_490,115,4.04903001
img_539,2,4.17102585
img_53,694,3.17942707
img_214,10,4.14622959
img_227,325,3.4738626
img_340,348,3.66782597
img_62,337,3.62517881
img_171,50,3.88364357
img_36,32,4.02030583
img_286,499,3.52345882
img_122,269,3.73367991
img_26,620,3.42771556
img_73,143,3.90237389
img_307,26,3.81114847
img_15,198,4.46714811
img_335,301,3.4641244
img_380,253,3.85880302
img_245,121,3.91192491
img_271,533,3.70260969
img_197,672,3.4666737
img_92,1000,3.55609234
img_377,383,3.33214912
img_62,562,3.46671983
img_515,82,3.84721149
img_206,251,4.33958003
img_199,26,4.00122369
img_90,249,3.72104713
img_204,592,4.42406293
img_107,76,3.70817244
img_132,87,4.36901361
img_336,460,3.46203205
img_64,58,3.75492658
img_284,373,3.6590618
img_48,54,3.56944151
img_273,39,3.74402041
img_78,1483,3.95528323
img_4,42,3.85875466
img_171,44,3.59693384
img_53,411,3.7632317
img_23,288,3.8677951
img_230,322,3.25855971
img_258,765,3.6175974
img_91,2,3.86826465
img_27,472,3.06000841
img_525,132,3.84885419
img_505,79,3.94160151
img_129,390,3.42881809
img_250,212,3.67290204
img_32,171,3.95634376
img_255,845,3.34153068
img_523,387,3.94775705
img_451,59,3.92040497
img_506,50,3.46127907
img_15,428,3.71209959
img_286,293,3.56369265
img_187,144,3.67685372
img_78,1742,3.63969888
img_526,211,3.58609241
img_134,422,4.20037895
img_23,350,4.04765286
img_120,201,3.41803463
img_451,127,3.68257426
img_334,113,3.64778541
img_287,228,3.47517838
img_73,164,3.79464116
img_89,230,3.81834885
img_386,545,2.8585967
img_151,209,3.73039789
img_19,463,3.709908
img_540,72,4.01669683
img_271,994,3.77839077
img_20,1031,3.49656861
img_339,481,3.22287633
img_53,727,3.96643695
img_108,416,3.79711082
img_341,474,3.5671845
img_126,392,3.64622329
img_121,142,4.07552566
img_264,106,3.63550149
img_362,173,4.03712126
img_362,283,3.94053099
img_271,879,3.83691351
img_502,134,4.42110068
img_33,158,4.38492276
img_36,14,4.2630393
img_287,626,3.06830119
img_226,483,3.58666196
img_280,595,3.78834664
img_200,1728,3.54579236
img_198,516,3.64418487
img_76,271,4.2652837
img_13,862,3.74712361
img_272,1156,3.91062903
img_498,73,3.7759769
img_574,297,4.0967377
img_33,171,4.0498277
img_111,802,3.86729815
img_129,15,3.79099507
img_334,35,3.80194146
img_78,2042,3.56648424
img_296,297,3.64612879
img_396,304,3.92958889
img_572,378,4.03713921
img_523,798,3.59237773
img_277,1605,3.83899627
img_315,75,3.64469239
img_2,141,4.27385022
img_299,26,3.65450123
img_220,184,3.39583434
img_139,214,3.41840751
img_6,69,3.67249299
img_226,567,3.43885087
img_35,23,4.33002406
img_329,139,3.45898409
img_338,756,3.33696936
img_241,262,3.77734754
img_115,544,3.53670364
img_335,168,3.63248691
img_81,43,3.71998879
img_92,170,3.99487649
img_110,147,3.69997609
img_276,332,3.47438364
img_228,196,3.71234782
img_333,570,3.6642939
img_277,1635,3.00448188
img_523,464,4.02754776
img_499,689,3.63601062
img_236,415,3.27483986
img_2,661,3.93067824
img_253,405,4.27015273
img_226,323,4.50940755
img_14,29,4.07994598
img_50,618,3.41682763
img_23,220,3.88532452
img_200,1135,3.96570238
img_155,451,3.60686727
img_269,9,4.79469556
img_14,870,3.65333325
img_262,97,3.38194284
img_111,1120,3.15212457
img_14,51,3.46364322
img_71,60,3.7930686
img_564,467,3.53135901
img_21,408,3.79489634
img_43,165,3.45967507
img_20,638,3.61235836
img_92,1080,3.69405172
img_528,133,3.9588238
img_60,114,3.84508814
img_85,75,4.04523242
img_20,848,3.31590965
img_66,69,3.38739117
img_63,96,3.74825764
img_499,643,3.57393971
img_531,224,3.5384274
img_60,357,3.7265133
img_425,316,4.01692405
img_49,440,3.54328655
img_326,213,3.83213472
img_573,601,3.77353815
img_197,558,3.55809138
img_191,100,3.65878075
img_292,392,3.79688911
img_573,270,3.62349247
img_53,760,3.54508652
img_4,3,4.00614216
img_23,589,4.21182964
img_394,30,4.0247406
img_126,443,3.69247187
img_20,637,3.53466035
img_92,762,3.98297948
img_126,515,3.34391293
img_53,344,3.7663941
img_19,576,3.68895001
img_493,259,3.68555424
img_258,522,3.69866008
img_487,140,3.73474558
img_255,565,3.52252285
img_461,160,3.81428345
img_288,450,3.57807987
img_111,981,3.69712141
img_285,76,3.94325376
img_197,811,3.1024695
img_78,2055,3.66549057
img_499,737,3.37226561
img_572,260,4.20422883
img_524,350,4.00957559
img_13,194,3.98964454
img_515,79,4.09985007
img_474,143,3.55233377
img_561,217,3.87910545
img_338,977,3.12248142
img_45,395,3.48504194
img_204,431,4.14244294
img_286,908,3.47536184
img_135,203,3.83374776
img_251,41,4.00194749
img_193,444,3.5284179
img_140,529,3.33611494
img_241,299,4.00223808
img_320,332,3.72356445
img_126,581,3.29163835
img_78,303,3.8112581
img_139,173,3.67959777
img_522,877,3.53097777
img_153,109,3.88134997
img_433,6,4.38422131
img_250,22,3.93389804
img_194,1208,3.68370619
img_486,711,3.87026564
img_332,153,3.92718245
img_73,172,4.07932477
img_247,305,3.73780595
img_361,20,4.17342299
img_46,499,3.64584291
img_505,66,4.36380742
img_530,400,3.49651427
img_158,353,4.10163828
img_257,787,3.50849233
img_256,813,3.14720579
img_72,172,4.26627523
img_6,657,3.93834455
img_41,305,3.71120364
img_262,255,3.77436125
img_77,1051,3.96620724
img_194,211,4.43232013
img_138,123,3.70390449
img_46,125,3.7084752
img_3,221,4.08389247
img_486,465,4.18126792
img_192,919,3.45157561
img_213,267,3.86451153
img_281,637,3.86001635
img_191,1608,3.38527545
img_111,41,3.99829385
img_64,136,3.66194865
img_286,13,3.80108318
img_486,31,3.84666675
img_257,34,3.68508613
img_71,394,3.67843929
img_139,489,3.45810568
img_24,26,3.95645179
img_40,310,3.87275473
img_336,579,3.33427539
img_336,327,3.46005582
img_521,1098,4.06827115
img_134,501,4.08324439
img_94,559,3.43228813
img_315,444,3.66716242
img_498,109,3.53943656
img_328,74,4.20362497
img_198,310,3.50485867
img_115,418,3.47287809
img_293,299,3.80447634
img_12,864,3.59360389
img_48,499,3.48394004
img_377,380,3.59622695
img_115,382,3.4627696
img_13,951,3.93043791
img_338,105,3.70215799
img_519,153,3.48977028
img_293,463,4.21013813
img_153,51,3.91976036
img_102,151,3.6924407
img_158,146,3.96939218
img_264,347,3.51541945
img_103,33,4.04476677
img_533,269,3.55163107
img_49,112,3.95616955
img_301,138,4.17688577
img_518,18,3.55037909
img_191,136,3.88662885
img_333,32,3.69524832
img_22,177,3.973339
img_230,576,3.61780617
img_562,249,3.71679462
img_26,2,4.43314285
img_286,269,3.42327067
img_304,486,3.83777859
img_277,564,4.13288199
img_462,423,3.86409565
img_538,198,4.26664784
img_27,189,3.48925672
img_28,798,3.89052242
img_338,619,3.70483447
img_129,763,3.37736137
img_196,38,3.71826781
img_122,95,3.74665805
img_497,440,3.42990763
img_233,307,4.58255454
img_525,186,3.74141189
img_498,173,3.63532125
img_371,446,3.55545185
img_77,820,3.77695909
img_328,288,3.83285765
img_250,229,3.62529851
img_16,268,3.77788517
img_128,63,4.0154655
img_378,417,3.50571775
img_461,227,3.80569782
img_192,446,4.1494573
img_505,25,4.28011666
img_377,278,3.33406399
img_282,1491,4.19662377
img_183,14,3.27007637
img_253,248,4.20625074
img_561,156,3.9607597
img_3,74,4.08623063
img_152,556,3.89822252
img_304,695,3.53987368
img_258,114,3.45420506
img_20,35,3.54163216
img_318,95,3.9768501
img_6,28,4.0867195
img_514,55,4.30747424
img_487,370,3.64358073
img_496,770,4.24153964
img_462,802,3.83448289
img_274,21,4.0001622
img_284,338,3.79036797
img_495,611,4.77624475
img_194,71,3.86193696
img_277,1102,4.00118944
img_332,81,3.92661158
img_122,371,3.66284956
img_462,78,4.26524482
img_94,354,3.79956194
img_256,696,3.74135749
img_33,376,3.63662324
img_196,205,3.38807727
img_259,646,3.67233551
img_78,331,3.79832046
img_393,150,4.04133867
img_498,1076,3.434465
img_200,1696,3.78826511
img_474,401,3.41271591
img_364,131,4.09794596
img_296,236,3.55344182
img_312,200,3.60180409
img_246,397,3.62286688
img_255,821,3.27239395
img_87,56,4.00445916
img_253,954,4.03550862
img_507,17,4.14160499
img_305,343,3.594581
img_429,266,3.69994462
img_109,26,3.98301717
img_5,35,3.98578577
img_340,339,3.61837875
img_574,987,4.11334317
img_253,1071,4.31256513
img_77,283,4.12352652
img_488,218,3.89718219
img_327,87,4.36118515
img_257,345,3.77219955
img_12,195,3.78925713
img_131,153,4.02087523
img_196,998,4.17663429
img_287,696,3.09652391
img_191,238,3.79016979
img_392,140,4.40293398
img_277,812,4.20687065
img_221,1059,3.43497545
img_77,538,3.7400322
img_50,12,3.43171409
img_20,785,3.48348367
img_72,531,3.65015508
img_78,2133,3.57161511
img_126,57,3.88639018
img_77,1195,4.12587356
img_140,302,3.45133341
img_565,594,3.48405501
img_514,316,4.1746507
img_22,100,4.18999289
img_514,378,3.95245391
img_124,559,3.60633964
img_25,359,3.95085469
img_253,119,3.41765535
img_241,206,3.95176036
img_60,524,3.74763445
img_292,13,3.8994276
img_286,988,3.57462371
img_119,244,3.78590267
img_158,873,3.81823425
img_108,189,4.05967363
img_102,4,3.8742015
img_77,1245,3.83544375
img_380,18,3.66947269
img_315,485,3.79036475
img_7,292,3.91957255
img_386,374,3.55600044
img_488,268,4.03580607
img_2,437,4.28654377
img_281,638,3.72912127
img_229,24,3.59418646
img_374,129,4.46936172
img_536,562,3.91491339
img_375,922,4.20212018
img_28,1440,3.49251975
img_13,784,4.05901628
img_121,279,3.82790674
img_139,254,3.25007808
img_103,112,3.77945713
img_297,59,3.66536357
img_206,54,4.16251034
img_269,182,3.66053372
img_119,248,3.90767102
img_310,142,3.58414706
img_195,870,3.37504209
img_129,105,3.68669223
img_20,338,3.64822638
img_92,895,3.71802197
img_518,125,4.0711982
img_17,478,3.73205853
img_461,170,3.83919922
img_18,88,3.6496395
img_330,552,3.78680655
img_14,334,3.93697245
img_230,629,3.35502467
img_201,39,4.17217994
img_336,423,3.58001103
img_11,225,3.80021252
img_497,248,3.64301402
img_50,175,3.56030344
img_502,410,4.21413818
img_54,62,4.32843114
img_7,317,3.8376361
img_201,172,4.00371224
img_78,964,4.07099251
img_527,525,3.47279846
img_272,329,3.90944261
img_27,352,3.20168662
img_317,184,3.68982828
img_472,887,3.7474643
img_213,95,3.90528907
img_256,386,3.66060846
img_26,865,3.23373844
img_158,564,3.94833228
img_112,431,3.9364802
img_297,4,3.74512335
img_110,241,3.74695234
img_78,1055,3.72226003
img_495,200,4.64400918
img_129,76,3.6273275
img_14,416,3.86570039
img_379,180,3.73686755
img_115,367,3.5485179
img_258,856,3.48237762
img_226,153,3.66886357
img_28,1130,3.64262624
img_268,187,4.02277194
img_462,14,4.27246829
img_490,292,4.14978868
img_63,192,3.61773206
img_115,306,3.71559881
img_95,390,3.6257646
img_546,573,4.09195126
img_53,97,4.1417249
img_463,290,3.97452127
img_537,227,3.91523308
img_531,176,3.60064712
img_221,784,3.72998491
img_126,506,3.69459529
img_230,624,3.48284999
img_301,1011,3.92508871
img_186,31,3.60992367
img_328,345,4.00542699
img_380,71,3.84213174
img_71,263,3.6621966
img_255,216,4.00382108
img_93,109,3.92030294
img_205,208,4.12233169
img_192,26,4.21989577
img_522,603,3.39975036
img_431,61,4.43424928
img_248,95,3.60126803
img_22,40,4.13141553
img_5,83,3.9349957
img_301,144,4.11553809
img_48,567,3.88800703
img_94,165,3.73812338
img_493,394,3.75097792
img_204,492,3.55003017
img_78,900,3.40228742
img_270,86,3.93793547
img_221,133,3.68324585
img_34,287,3.76538813
img_254,460,3.78883557
img_34,188,3.9319601
img_191,1616,3.35662437
img_171,65,4.17527141
img_107,469,3.51261444
img_153,194,3.81416602
img_259,719,3.8021025
img_188,41,4.07607258
img_191,216,3.75679538
img_19,682,3.73439671
img_378,98,3.64491061
img_33,601,3.8153036
img_152,92,4.17887726
img_526,147,3.50696028
img_196,755,3.61895598
img_51,318,3.96028455
img_243,25,3.87588825
img_292,479,3.23834017
img_154,692,3.41438
img_69,319,3.40538977
img_1,293,4.02555807
img_272,86,4.40143886
img_378,202,3.67431048
img_78,271,3.68282652
img_366,121,4.47692433
img_491,59,4.17091363
img_19,571,3.46550728
img_565,99,3.73493025
img_498,599,3.88229775
img_87,53,4.30112545
img_546,736,4.05527808
img_529,162,3.64667001
img_204,373,4.20868149
img_12,1192,3.48260885
img_487,293,3.66447705
img_185,11,4.30466164
img_527,643,3.50413969
img_572,39,3.84799243
img_182,125,4.11381
img_539,117,3.80990438
img_257,430,3.41526443
img_432,225,3.95930222
img_192,684,4.13530883
img_280,297,3.69465657
img_67,67,3.8950856
